instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_celcius,hum_percent,windspeed_kmh,temp_group,hum_group,windspeed_group
13579,2012-07-24,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192,30.3,58.0,22.0,Sangat Tinggi,Sedang,Sangat Tinggi
13580,2012-07-25,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66,29.5,58.0,20.0,Sangat Tinggi,Sedang,Sangat Tinggi
13581,2012-07-25,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,2,26,28,28.7,58.0,13.0,Sangat Tinggi,Sedang,Sedang
13582,2012-07-25,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12,27.9,61.0,15.0,Sangat Tinggi,Sedang,Tinggi
13583,2012-07-25,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12,27.1,65.0,15.0,Tinggi,Tinggi,Tinggi
13584,2012-07-25,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4,26.2,65.0,15.0,Tinggi,Tinggi,Tinggi
13585,2012-07-25,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59,26.2,65.0,11.0,Tinggi,Tinggi,Sedang
13586,2012-07-25,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,11,179,190,26.2,65.0,13.0,Tinggi,Tinggi,Sedang
13587,2012-07-25,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507,27.1,50.0,22.0,Tinggi,Sedang,Sangat Tinggi
13588,2012-07-25,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788,28.7,42.0,17.0,Sangat Tinggi,Rendah,Tinggi
13589,2012-07-25,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342,29.5,37.0,20.0,Sangat Tinggi,Rendah,Sangat Tinggi
13590,2012-07-25,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231,30.3,37.0,0.0,Sangat Tinggi,Rendah,Rendah
13591,2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281,31.2,33.0,0.0,Sangat Tinggi,Rendah,Rendah
13592,2012-07-25,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310,31.2,33.0,0.0,Sangat Tinggi,Rendah,Rendah
13593,2012-07-25,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312,32.0,31.0,11.0,Sangat Tinggi,Rendah,Sedang
13594,2012-07-25,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,88,159,247,32.8,29.0,9.0,Sangat Tinggi,Rendah,Sedang
13595,2012-07-25,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317,32.0,31.0,6.0,Sangat Tinggi,Rendah,Rendah
13596,2012-07-25,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,91,393,484,32.8,29.0,11.0,Sangat Tinggi,Rendah,Sedang
13597,2012-07-25,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,130,783,913,32.8,31.0,0.0,Sangat Tinggi,Rendah,Rendah
13598,2012-07-25,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,104,787,891,32.8,27.0,9.0,Sangat Tinggi,Rendah,Sedang
13599,2012-07-25,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698,31.2,33.0,9.0,Sangat Tinggi,Rendah,Sedang
13600,2012-07-25,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567,30.3,40.0,11.0,Sangat Tinggi,Rendah,Sedang
13601,2012-07-25,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397,29.5,45.0,9.0,Sangat Tinggi,Rendah,Sedang
13602,2012-07-25,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278,28.7,58.0,9.0,Sangat Tinggi,Sedang,Sedang
13603,2012-07-25,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239,27.9,57.0,20.0,Sangat Tinggi,Sedang,Sangat Tinggi
13604,2012-07-26,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,27,65,92,27.1,65.0,13.0,Tinggi,Tinggi,Sedang
13605,2012-07-26,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29,27.1,65.0,15.0,Tinggi,Tinggi,Tinggi
13606,2012-07-26,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21,27.1,69.0,17.0,Tinggi,Tinggi,Tinggi
13607,2012-07-26,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8,27.1,69.0,15.0,Tinggi,Tinggi,Tinggi
13608,2012-07-26,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4,27.1,74.0,13.0,Tinggi,Tinggi,Sedang
13609,2012-07-26,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42,27.1,74.0,13.0,Tinggi,Tinggi,Sedang
13610,2012-07-26,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181,27.1,78.0,17.0,Tinggi,Tinggi,Tinggi
13611,2012-07-26,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495,28.7,74.0,17.0,Sangat Tinggi,Tinggi,Tinggi
13612,2012-07-26,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729,28.7,74.0,17.0,Sangat Tinggi,Tinggi,Tinggi
13613,2012-07-26,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344,29.5,70.0,9.0,Sangat Tinggi,Tinggi,Sedang
13614,2012-07-26,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222,30.3,70.0,15.0,Sangat Tinggi,Tinggi,Tinggi
13615,2012-07-26,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212,32.8,66.0,15.0,Sangat Tinggi,Tinggi,Tinggi
13616,2012-07-26,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279,34.4,56.0,17.0,Sangat Tinggi,Sedang,Tinggi
13617,2012-07-26,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242,35.3,53.0,20.0,Sangat Tinggi,Sedang,Sangat Tinggi
13618,2012-07-26,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213,36.9,47.0,17.0,Sangat Tinggi,Rendah,Tinggi
13619,2012-07-26,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238,37.7,42.0,20.0,Sangat Tinggi,Rendah,Sangat Tinggi
13620,2012-07-26,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374,38.5,38.0,26.0,Sangat Tinggi,Rendah,Sangat Tinggi
13621,2012-07-26,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,36.9,45.0,28.0,Sangat Tinggi,Rendah,Sangat Tinggi
13622,2012-07-26,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688,37.7,40.0,24.0,Sangat Tinggi,Rendah,Sangat Tinggi
13623,2012-07-26,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614,36.9,45.0,22.0,Sangat Tinggi,Rendah,Sangat Tinggi
13624,2012-07-26,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446,35.3,50.0,17.0,Sangat Tinggi,Sedang,Tinggi
13625,2012-07-26,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,32.8,49.0,41.0,Sangat Tinggi,Sedang,Sangat Tinggi
13626,2012-07-26,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234,32.8,49.0,41.0,Sangat Tinggi,Sedang,Sangat Tinggi
13627,2012-07-26,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145,29.5,70.0,9.0,Sangat Tinggi,Tinggi,Sedang
13628,2012-07-27,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97,29.5,70.0,0.0,Sangat Tinggi,Tinggi,Rendah
13629,2012-07-27,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54,29.5,70.0,7.0,Sangat Tinggi,Tinggi,Rendah
13630,2012-07-27,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26,28.7,79.0,9.0,Sangat Tinggi,Sangat Tinggi,Sedang
13631,2012-07-27,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12,28.7,74.0,11.0,Sangat Tinggi,Tinggi,Sedang
13632,2012-07-27,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8,28.7,79.0,0.0,Sangat Tinggi,Sangat Tinggi,Rendah
13633,2012-07-27,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37,28.7,84.0,0.0,Sangat Tinggi,Sangat Tinggi,Rendah
13634,2012-07-27,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139,28.7,79.0,0.0,Sangat Tinggi,Sangat Tinggi,Rendah
13635,2012-07-27,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,13,397,410,29.5,70.0,13.0,Sangat Tinggi,Tinggi,Sedang
13636,2012-07-27,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676,31.2,66.0,6.0,Sangat Tinggi,Tinggi,Rendah
13637,2012-07-27,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363,33.6,49.0,19.0,Sangat Tinggi,Sedang,Sangat Tinggi
13638,2012-07-27,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231,34.4,47.0,0.0,Sangat Tinggi,Rendah,Rendah
13639,2012-07-27,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251,34.4,47.0,22.0,Sangat Tinggi,Rendah,Sangat Tinggi
13640,2012-07-27,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299,34.4,49.0,24.0,Sangat Tinggi,Sedang,Sangat Tinggi
13641,2012-07-27,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314,34.4,47.0,19.0,Sangat Tinggi,Rendah,Sangat Tinggi
13642,2012-07-27,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,105,221,326,35.3,47.0,20.0,Sangat Tinggi,Rendah,Sangat Tinggi
13643,2012-07-27,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323,35.3,41.0,15.0,Sangat Tinggi,Rendah,Tinggi
13644,2012-07-27,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499,34.4,47.0,15.0,Sangat Tinggi,Rendah,Tinggi
13645,2012-07-27,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699,35.3,41.0,19.0,Sangat Tinggi,Rendah,Sangat Tinggi
13646,2012-07-27,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622,33.6,46.0,11.0,Sangat Tinggi,Rendah,Sedang
13647,2012-07-27,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,93,423,516,33.6,52.0,13.0,Sangat Tinggi,Sedang,Sedang
13648,2012-07-27,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354,32.0,59.0,7.0,Sangat Tinggi,Sedang,Rendah
13649,2012-07-27,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260,32.0,59.0,7.0,Sangat Tinggi,Sedang,Rendah
13650,2012-07-27,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199,32.0,59.0,9.0,Sangat Tinggi,Sedang,Sedang
13651,2012-07-27,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189,31.2,66.0,0.0,Sangat Tinggi,Tinggi,Rendah
13652,2012-07-28,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191,30.3,62.0,9.0,Sangat Tinggi,Sedang,Sedang
13653,2012-07-28,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80,29.5,70.0,6.0,Sangat Tinggi,Tinggi,Rendah
13654,2012-07-28,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,14,76,90,29.5,70.0,0.0,Sangat Tinggi,Tinggi,Rendah
13655,2012-07-28,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,10,33,43,29.5,70.0,0.0,Sangat Tinggi,Tinggi,Rendah
13656,2012-07-28,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,1,10,11,28.7,79.0,13.0,Sangat Tinggi,Sangat Tinggi,Sedang
13657,2012-07-28,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14,27.9,79.0,11.0,Sangat Tinggi,Sangat Tinggi,Sedang
13658,2012-07-28,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50,28.7,70.0,7.0,Sangat Tinggi,Tinggi,Rendah
13659,2012-07-28,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76,29.5,70.0,9.0,Sangat Tinggi,Tinggi,Sedang
13660,2012-07-28,3,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,36,127,163,30.3,66.0,11.0,Sangat Tinggi,Tinggi,Sedang
13661,2012-07-28,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337,32.0,59.0,7.0,Sangat Tinggi,Sedang,Rendah
13662,2012-07-28,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395,33.6,52.0,15.0,Sangat Tinggi,Sedang,Tinggi
13663,2012-07-28,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457,34.4,39.0,15.0,Sangat Tinggi,Rendah,Tinggi
13664,2012-07-28,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487,34.4,41.0,15.0,Sangat Tinggi,Rendah,Tinggi
13665,2012-07-28,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498,35.3,41.0,19.0,Sangat Tinggi,Rendah,Sangat Tinggi
13666,2012-07-28,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494,35.3,39.0,17.0,Sangat Tinggi,Rendah,Tinggi
13667,2012-07-28,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497,36.1,32.0,19.0,Sangat Tinggi,Rendah,Sangat Tinggi
13668,2012-07-28,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487,35.3,39.0,15.0,Sangat Tinggi,Rendah,Tinggi
13669,2012-07-28,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,199,280,479,33.6,46.0,13.0,Sangat Tinggi,Rendah,Sedang
13670,2012-07-28,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481,33.6,43.0,19.0,Sangat Tinggi,Rendah,Sangat Tinggi
13671,2012-07-28,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,338,27.9,83.0,0.0,Sangat Tinggi,Sangat Tinggi,Rendah
13672,2012-07-28,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233,27.1,83.0,15.0,Tinggi,Sangat Tinggi,Tinggi
13673,2012-07-28,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300,27.1,78.0,6.0,Tinggi,Tinggi,Rendah
13674,2012-07-28,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276,27.1,78.0,6.0,Tinggi,Tinggi,Rendah
13675,2012-07-28,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208,27.1,83.0,6.0,Tinggi,Sangat Tinggi,Rendah
13676,2012-07-29,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188,27.1,89.0,9.0,Tinggi,Sangat Tinggi,Sedang
13677,2012-07-29,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158,27.1,83.0,7.0,Tinggi,Sangat Tinggi,Rendah
13678,2012-07-29,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112,27.1,74.0,9.0,Tinggi,Tinggi,Sedang
13679,2012-07-29,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,55,27.1,69.0,15.0,Tinggi,Tinggi,Tinggi
13680,2012-07-29,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,2,11,13,26.2,69.0,13.0,Tinggi,Tinggi,Sedang
13681,2012-07-29,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,3,14,17,25.4,78.0,13.0,Tinggi,Tinggi,Sedang
13682,2012-07-29,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,18,26.2,73.0,11.0,Tinggi,Tinggi,Sedang
13683,2012-07-29,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,4,36,40,27.1,69.0,17.0,Tinggi,Tinggi,Tinggi
13684,2012-07-29,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,37,90,127,28.7,65.0,15.0,Sangat Tinggi,Tinggi,Tinggi
13685,2012-07-29,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,226,29.5,62.0,17.0,Sangat Tinggi,Sedang,Tinggi
13686,2012-07-29,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,123,258,381,30.3,62.0,0.0,Sangat Tinggi,Sedang,Rendah
13687,2012-07-29,3,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,183,326,509,31.2,55.0,15.0,Sangat Tinggi,Sedang,Tinggi
13688,2012-07-29,3,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,154,357,511,31.2,55.0,22.0,Sangat Tinggi,Sedang,Sangat Tinggi
13689,2012-07-29,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483,32.8,49.0,15.0,Sangat Tinggi,Sedang,Tinggi
13690,2012-07-29,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,231,291,522,32.8,46.0,13.0,Sangat Tinggi,Rendah,Sedang
13691,2012-07-29,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,501,32.8,43.0,9.0,Sangat Tinggi,Rendah,Sedang
13692,2012-07-29,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,521,32.8,43.0,9.0,Sangat Tinggi,Rendah,Sedang
13693,2012-07-29,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,164,367,531,33.6,41.0,11.0,Sangat Tinggi,Rendah,Sedang
13694,2012-07-29,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,117,302,419,32.8,41.0,20.0,Sangat Tinggi,Rendah,Sangat Tinggi
13695,2012-07-29,3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,143,300,443,31.2,55.0,11.0,Sangat Tinggi,Sedang,Sedang
13696,2012-07-29,3,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,75,228,303,30.3,66.0,7.0,Sangat Tinggi,Tinggi,Rendah
13697,2012-07-29,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,271,29.5,70.0,9.0,Sangat Tinggi,Tinggi,Sedang
13698,2012-07-29,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,31,117,148,28.7,70.0,7.0,Sangat Tinggi,Tinggi,Rendah
13699,2012-07-29,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,18,82,100,28.7,70.0,0.0,Sangat Tinggi,Tinggi,Rendah
13700,2012-07-30,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,12,46,58,28.7,74.0,6.0,Sangat Tinggi,Tinggi,Rendah
13701,2012-07-30,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,4,15,19,28.7,74.0,0.0,Sangat Tinggi,Tinggi,Rendah
13702,2012-07-30,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,2,6,8,27.9,74.0,0.0,Sangat Tinggi,Tinggi,Rendah
13703,2012-07-30,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,0,3,3,27.1,83.0,0.0,Tinggi,Sangat Tinggi,Rendah
13704,2012-07-30,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,0,5,5,27.1,83.0,0.0,Tinggi,Sangat Tinggi,Rendah
13705,2012-07-30,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,4,43,47,27.1,83.0,7.0,Tinggi,Sangat Tinggi,Rendah
13706,2012-07-30,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161,27.1,83.0,11.0,Tinggi,Sangat Tinggi,Sedang
13707,2012-07-30,3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,469,28.7,79.0,6.0,Sangat Tinggi,Sangat Tinggi,Rendah
13708,2012-07-30,3,1,7,8,0,1,1,2,0.72,0.697,0.74,0.1045,31,720,751,29.5,74.0,7.0,Sangat Tinggi,Tinggi,Rendah
13709,2012-07-30,3,1,7,9,0,1,1,2,0.74,0.697,0.7,0.0,34,259,293,30.3,70.0,0.0,Sangat Tinggi,Tinggi,Rendah
13710,2012-07-30,3,1,7,10,0,1,1,2,0.74,0.697,0.66,0.2239,54,135,189,30.3,66.0,15.0,Sangat Tinggi,Tinggi,Tinggi
13711,2012-07-30,3,1,7,11,0,1,1,2,0.78,0.7273,0.55,0.1343,69,146,215,32.0,55.0,9.0,Sangat Tinggi,Sedang,Sedang
13712,2012-07-30,3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,77,201,278,31.2,58.0,7.0,Sangat Tinggi,Sedang,Rendah
13713,2012-07-30,3,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,57,169,226,32.8,49.0,11.0,Sangat Tinggi,Sedang,Sedang
13714,2012-07-30,3,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,87,167,254,32.8,49.0,15.0,Sangat Tinggi,Sedang,Tinggi
13715,2012-07-30,3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,51,185,236,32.8,49.0,17.0,Sangat Tinggi,Sedang,Tinggi
13716,2012-07-30,3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,88,337,425,32.8,49.0,19.0,Sangat Tinggi,Sedang,Sangat Tinggi
13717,2012-07-30,3,1,7,17,0,1,1,1,0.76,0.697,0.55,0.3284,62,765,827,31.2,55.0,22.0,Sangat Tinggi,Sedang,Sangat Tinggi
13718,2012-07-30,3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,77,735,812,31.2,58.0,28.0,Sangat Tinggi,Sedang,Sangat Tinggi
13719,2012-07-30,3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,81,584,665,33.6,52.0,11.0,Sangat Tinggi,Sedang,Sedang
13720,2012-07-30,3,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,78,384,462,29.5,70.0,15.0,Sangat Tinggi,Tinggi,Tinggi
13721,2012-07-30,3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,71,251,322,29.5,70.0,13.0,Sangat Tinggi,Tinggi,Sedang
13722,2012-07-30,3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,47,183,230,28.7,74.0,15.0,Sangat Tinggi,Tinggi,Tinggi
13723,2012-07-30,3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,34,116,150,28.7,74.0,13.0,Sangat Tinggi,Tinggi,Sedang
13724,2012-07-31,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,11,27,38,27.9,79.0,9.0,Sangat Tinggi,Sangat Tinggi,Sedang
13725,2012-07-31,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,21,27.1,83.0,9.0,Tinggi,Sangat Tinggi,Sedang
13726,2012-07-31,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,0,8,8,27.1,83.0,9.0,Tinggi,Sangat Tinggi,Sedang
13727,2012-07-31,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,1,5,6,27.1,83.0,6.0,Tinggi,Sangat Tinggi,Rendah
13728,2012-07-31,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,27.1,83.0,6.0,Tinggi,Sangat Tinggi,Rendah
13729,2012-07-31,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,5,40,45,27.1,83.0,11.0,Tinggi,Sangat Tinggi,Sedang
13730,2012-07-31,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,2,192,194,26.2,89.0,11.0,Tinggi,Sangat Tinggi,Sedang
13731,2012-07-31,3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,21,492,513,27.9,83.0,15.0,Sangat Tinggi,Sangat Tinggi,Tinggi
13732,2012-07-31,3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,30,730,760,28.7,79.0,9.0,Sangat Tinggi,Sangat Tinggi,Sedang
13733,2012-07-31,3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,302,333,29.5,70.0,7.0,Sangat Tinggi,Tinggi,Rendah
13734,2012-07-31,3,1,7,10,0,2,1,1,0.72,0.6818,0.66,0.0,73,154,227,29.5,66.0,0.0,Sangat Tinggi,Tinggi,Rendah
13735,2012-07-31,3,1,7,11,0,2,1,1,0.76,0.7121,0.58,0.0,54,170,224,31.2,58.0,0.0,Sangat Tinggi,Sedang,Rendah
13736,2012-07-31,3,1,7,12,0,2,1,1,0.8,0.7273,0.46,0.0,50,198,248,32.8,46.0,0.0,Sangat Tinggi,Rendah,Rendah
13737,2012-07-31,3,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,69,219,288,32.8,55.0,19.0,Sangat Tinggi,Sedang,Sangat Tinggi
13738,2012-07-31,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,260,32.8,55.0,19.0,Sangat Tinggi,Sedang,Sangat Tinggi
13739,2012-07-31,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,144,31.2,62.0,9.0,Sangat Tinggi,Sedang,Sedang
13740,2012-07-31,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336,402,31.2,58.0,15.0,Sangat Tinggi,Sedang,Tinggi
13741,2012-07-31,3,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,94,726,820,32.0,52.0,15.0,Sangat Tinggi,Sedang,Tinggi
13742,2012-07-31,3,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,99,758,857,31.2,55.0,19.0,Sangat Tinggi,Sedang,Sangat Tinggi
13743,2012-07-31,3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,90,524,614,30.3,62.0,24.0,Sangat Tinggi,Sedang,Sangat Tinggi
13744,2012-07-31,3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.194,55,397,452,28.7,70.0,13.0,Sangat Tinggi,Tinggi,Sedang
13745,2012-07-31,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,352,27.9,79.0,13.0,Sangat Tinggi,Sangat Tinggi,Sedang
